"Velocity:0","Velocity:1","Velocity:2","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,0,0,66,-44,0,0.025
nan,nan,nan,0,0,66.22,-43.78,0,0.025
1.3053,1.0743,0,0,1,66.44,-43.56,0,0.025
1.3927,1.0781,0,0,1,66.66,-43.34,0,0.025
1.0994,1.0994,0,0,1,66.88,-43.12,0,0.025
0.5445,1.2286,0,0,1,67.1,-42.9,0,0.025
nan,nan,nan,0,0,67.32,-42.68,0,0.025
nan,nan,nan,0,0,67.54,-42.46,0,0.025
0.036769,0.21579,0,0,1,67.76,-42.24,0,0.025
0.29218,0.18823,0,0,1,67.98,-42.02,0,0.025
0.5839,0.096627,0,0,1,68.2,-41.8,0,0.025
1.0364,-0.054215,0,0,1,68.42,-41.58,0,0.025
1.8985,-0.39309,0,0,1,68.64,-41.36,0,0.025
2.0687,-0.55242,0,0,1,68.86,-41.14,0,0.025
1.6973,-0.65993,0,0,1,69.08,-40.92,0,0.025
1.1666,-0.24862,0,0,1,69.3,-40.7,0,0.025
0.80629,0.24602,0,0,1,69.52,-40.48,0,0.025
0.76382,0.64991,0,0,1,69.74,-40.26,0,0.025
1.2276,1.0469,0,0,1,69.96,-40.04,0,0.025
nan,nan,nan,0,0,70.18,-39.82,0,0.025
0.51682,-0.2157,0,0,1,70.4,-39.6,0,0.025
0.86966,-0.20601,0,0,1,70.62,-39.38,0,0.025
1.324,-0.11051,0,0,1,70.84,-39.16,0,0.025
1.5005,-0.097581,0,0,1,71.06,-38.94,0,0.025
1.499,-0.2527,0,0,1,71.28,-38.72,0,0.025
1.3737,-0.43052,0,0,1,71.5,-38.5,0,0.025
0.94782,-0.51937,0,0,1,71.72,-38.28,0,0.025
0.72047,-0.78541,0,0,1,71.94,-38.06,0,0.025
nan,nan,nan,0,0,72.16,-37.84,0,0.025
nan,nan,nan,0,0,72.38,-37.62,0,0.025
0.24647,0.04927,0,0,1,72.6,-37.4,0,0.025
0.37332,0.21478,0,0,1,72.82,-37.18,0,0.025
0.48163,0.30417,0,0,1,73.04,-36.96,0,0.025
0.62635,0.20582,0,0,1,73.26,-36.74,0,0.025
0.86845,-0.066507,0,0,1,73.48,-36.52,0,0.025
1.1658,0.031257,0,0,1,73.7,-36.3,0,0.025
1.0817,0.26041,0,0,1,73.92,-36.08,0,0.025
1.0126,0.20106,0,0,1,74.14,-35.86,0,0.025
0.90644,0.084693,0,0,1,74.36,-35.64,0,0.025
0.67176,-0.08777,0,0,1,74.58,-35.42,0,0.025
0.4166,-0.49811,0,0,1,74.8,-35.2,0,0.025
nan,nan,nan,0,0,75.02,-34.98,0,0.025
nan,nan,nan,0,0,75.24,-34.76,0,0.025
0.51683,0.54108,0,0,1,75.46,-34.54,0,0.025
0.44872,0.38779,0,0,1,75.68,-34.32,0,0.025
0.43452,0.32988,0,0,1,75.9,-34.1,0,0.025
0.56269,0.30078,0,0,1,76.12,-33.88,0,0.025
0.58126,0.22685,0,0,1,76.34,-33.66,0,0.025
0.50807,0.28199,0,0,1,76.56,-33.44,0,0.025
0.64202,0.33675,0,0,1,76.78,-33.22,0,0.025
0.41545,-0.029079,0,0,1,77,-33,0,0.025
0.19896,-0.080204,0,0,1,77.22,-32.78,0,0.025
0.41368,-0.47837,0,0,1,77.44,-32.56,0,0.025
0.51034,-0.017657,0,0,1,77.66,-32.34,0,0.025
0.71184,0.556,0,0,1,77.88,-32.12,0,0.025
0.75798,0.63909,0,0,1,78.1,-31.9,0,0.025
0.94452,0.60304,0,0,1,78.32,-31.68,0,0.025
1.0706,0.53376,0,0,1,78.54,-31.46,0,0.025
1.1051,0.40625,0,0,1,78.76,-31.24,0,0.025
1.0553,0.40698,0,0,1,78.98,-31.02,0,0.025
1.1395,0.33481,0,0,1,79.2,-30.8,0,0.025
1.1366,0.053352,0,0,1,79.42,-30.58,0,0.025
